hh_id,bracket,income_monthly,labor_share,capital_share,transfer_share,consumption_rate,savings_rate
391,Low,7653.14,0.3441,0.0141,0.6417,1.1154,-0.1154
392,Low,7660.01,0.3223,0.0014,0.6762,1.0964,-0.0964
393,Low,7668.37,0.3128,0.0144,0.6728,1.1317,-0.1317
394,Low,7677.87,0.342,0.0133,0.6446,1.1449,-0.1449
395,Low,7681.16,0.3198,0.0199,0.6603,1.0186,-0.0186
396,Low,7692.4,0.2945,0.0037,0.7018,1.1064,-0.1064
397,Low,7699.48,0.2866,0.019,0.6944,1.1269,-0.1269
398,Low,7703.78,0.2917,0.0135,0.6948,1.0188,-0.0188
399,Low,7711.06,0.2978,0.0113,0.6909,1.0253,-0.0253
400,Middle,11750.14,0.8159,0.0238,0.1603,0.956,0.044
401,Middle,11794.7,0.8008,0.0447,0.1545,0.9613,0.0387
402,Middle,11803.06,0.8023,0.0228,0.1749,0.9488,0.0512
403,Middle,11804.72,0.8153,0.043,0.1417,0.9519,0.0481
404,Middle,11813.6,0.8266,0.0401,0.1333,0.9678,0.0322
405,Middle,11815.27,0.7897,0.0437,0.1667,0.9349,0.0651
406,Middle,11819.68,0.8204,0.0236,0.156,0.9442,0.0558
407,Middle,11826.57,0.8197,0.0406,0.1397,0.9559,0.0441
408,Middle,11848.21,0.7719,0.043,0.1852,0.9265,0.0735
409,Middle,11849.38,0.8234,0.0386,0.138,0.9433,0.0567
410,Middle,11850.49,0.85,0.03,0.12,0.9345,0.0655
411,Middle,11858.36,0.8284,0.0404,0.1312,0.9633,0.0367
412,Middle,11867.32,0.8033,0.0313,0.1655,0.9356,0.0644
413,Middle,11883.39,0.8159,0.0345,0.1496,0.9449,0.0551
414,Middle,11900.94,0.7839,0.0208,0.1953,0.9453,0.0547
415,Middle,11904.63,0.8396,0.0262,0.1342,0.9225,0.0775
416,Middle,11906.48,0.7905,0.0459,0.1636,0.9435,0.0565
417,Middle,11911.67,0.81,0.0458,0.1442,0.9641,0.0359
418,Middle,11914.63,0.8209,0.0428,0.1363,0.94,0.06
419,Middle,11939.84,0.8167,0.0261,0.1572,0.9237,0.0763
420,Middle,11941.65,0.8241,0.0442,0.1317,0.9695,0.0305
421,Middle,11942.48,0.7872,0.0227,0.1901,0.9397,0.0603
422,Middle,11977.78,0.7873,0.0286,0.184,0.9577,0.0423
423,Middle,11987.2,0.806,0.0369,0.157,0.9223,0.0777
424,Middle,11994.44,0.8115,0.0319,0.1566,0.9428,0.0572
425,Middle,12021.5,0.8281,0.0362,0.1357,0.9507,0.0493
426,Middle,12036.16,0.7741,0.0502,0.1757,0.935,0.065
427,Middle,12036.9,0.7982,0.0457,0.1561,0.9554,0.0446
428,Middle,12043.65,0.8114,0.0463,0.1423,0.9537,0.0463
429,Middle,12046.14,0.7961,0.0352,0.1687,0.9563,0.0437
430,Middle,12047.35,0.8295,0.0211,0.1494,0.9684,0.0316
431,Middle,12064.76,0.8047,0.0421,0.1533,0.9561,0.0439
432,Middle,12071.17,0.8113,0.0252,0.1635,0.951,0.049
433,Middle,12104.31,0.8125,0.0238,0.1637,0.9216,0.0784
434,Middle,12163.6,0.8709,0.024,0.105,0.9357,0.0643
435,Middle,12181.83,0.8081,0.043,0.1489,0.9587,0.0413
436,Middle,12185.69,0.793,0.0435,0.1635,0.9231,0.0769
437,Middle,12188.68,0.8279,0.0284,0.1436,0.9531,0.0469
438,Middle,12193.7,0.8454,0.031,0.1236,0.9656,0.0344
439,Middle,12232.17,0.7905,0.0309,0.1786,0.956,0.044
440,Middle,12238.66,0.8014,0.0402,0.1585,0.9296,0.0704
441,Middle,12243.84,0.8295,0.0393,0.1312,0.9686,0.0314
442,Middle,12258.21,0.8392,0.0309,0.1299,0.9552,0.0448
443,Middle,12285.46,0.7774,0.0303,0.1923,0.9598,0.0402
444,Middle,12301.76,0.8025,0.0244,0.1731,0.939,0.061
445,Middle,12309.06,0.7794,0.0409,0.1796,0.9602,0.0398
446,Middle,12311.96,0.7957,0.0292,0.1751,0.9373,0.0627
447,Middle,12322.77,0.8189,0.0286,0.1525,0.9301,0.0699
448,Middle,12327.63,0.787,0.047,0.1661,0.9269,0.0731
449,Middle,12328.68,0.8337,0.0386,0.1276,0.9535,0.0465
450,Middle,12331.43,0.8476,0.0413,0.1111,0.9407,0.0593
451,Middle,12336.32,0.8042,0.0225,0.1733,0.9203,0.0797
452,Middle,12340.23,0.8102,0.0482,0.1416,0.9668,0.0332
453,Middle,12341.44,0.8445,0.0346,0.1209,0.9682,0.0318
454,Middle,12351.3,0.7726,0.0389,0.1885,0.9245,0.0755
455,Middle,12357.6,0.7949,0.0355,0.1696,0.9668,0.0332
456,Middle,12367.94,0.7976,0.0239,0.1784,0.9288,0.0712
457,Middle,12379.22,0.8162,0.0484,0.1354,0.9448,0.0552
458,Middle,12380.95,0.7775,0.045,0.1775,0.9638,0.0362
459,Middle,12387.49,0.8356,0.0412,0.1232,0.9691,0.0309
460,Middle,12391.74,0.7924,0.0506,0.1571,0.9447,0.0553
461,Middle,12394.03,0.8144,0.0439,0.1417,0.9296,0.0704
462,Middle,12394.32,0.8168,0.0267,0.1565,0.9329,0.0671
463,Middle,12399.95,0.7765,0.0425,0.1809,0.9484,0.0516
464,Middle,12407.66,0.7966,0.0244,0.1791,0.9649,0.0351
465,Middle,12416.41,0.8524,0.0363,0.1113,0.9535,0.0465
466,Middle,12425.38,0.8307,0.0262,0.1431,0.9324,0.0676
467,Middle,12440.43,0.7931,0.0277,0.1792,0.9677,0.0323
468,Middle,12456.75,0.8453,0.0452,0.1096,0.9527,0.0473
469,Middle,12499.18,0.8597,0.0229,0.1173,0.9353,0.0647
470,Middle,12509.52,0.7788,0.0346,0.1867,0.9552,0.0448
471,Middle,12509.54,0.7841,0.0236,0.1923,0.9348,0.0652
472,Middle,12513.72,0.8529,0.0279,0.1191,0.9277,0.0723
473,Middle,12518.35,0.8211,0.038,0.1409,0.9475,0.0525
474,Middle,12524.8,0.7974,0.0361,0.1665,0.9309,0.0691
475,Middle,12574.39,0.7711,0.0424,0.1864,0.9241,0.0759
476,Middle,12615.07,0.8422,0.0436,0.1143,0.9482,0.0518
477,Middle,12620.23,0.8018,0.0386,0.1596,0.9486,0.0514
478,Middle,12647.44,0.8079,0.0315,0.1606,0.9258,0.0742
479,Middle,12680.1,0.8402,0.0409,0.119,0.9455,0.0545
480,Middle,12695.79,0.8179,0.0331,0.149,0.9428,0.0572
481,Middle,12715.07,0.7789,0.0349,0.1862,0.9562,0.0438
482,Middle,12735.34,0.7828,0.0441,0.1731,0.9489,0.0511
483,Middle,12753.41,0.8466,0.034,0.1194,0.9697,0.0303
484,Middle,12777.66,0.7965,0.0208,0.1826,0.9216,0.0784
485,Middle,12779.95,0.7826,0.0426,0.1747,0.9689,0.0311
486,Middle,12802.74,0.7784,0.0312,0.1904,0.9391,0.0609
487,Middle,12825.45,0.8192,0.0462,0.1346,0.9541,0.0459
488,Middle,12829.26,0.802,0.0355,0.1625,0.9374,0.0626
489,Middle,12833.12,0.8025,0.0377,0.1598,0.9564,0.0436
490,Middle,12837.71,0.8632,0.0225,0.1143,0.9349,0.0651
491,Middle,12841.46,0.8118,0.0361,0.1521,0.9612,0.0388
492,Middle,12844.81,0.8307,0.0326,0.1368,0.9669,0.0331
493,Middle,12849.44,0.801,0.0228,0.1762,0.941,0.059
494,Middle,12859.26,0.8481,0.0477,0.1042,0.9303,0.0697
495,Middle,12889.23,0.8079,0.0223,0.1698,0.9552,0.0448
496,Middle,12891.74,0.8054,0.045,0.1496,0.9317,0.0683
497,Middle,12897.53,0.8359,0.0497,0.1144,0.9452,0.0548
498,Middle,12953.56,0.7816,0.0446,0.1738,0.9359,0.0641
499,Middle,12957.55,0.8246,0.0409,0.1345,0.9351,0.0649
500,Middle,12961.41,0.8252,0.043,0.1318,0.935,0.065
501,Middle,12969.49,0.7618,0.0488,0.1894,0.9656,0.0344
502,Middle,12976.06,0.8167,0.033,0.1503,0.9686,0.0314
503,Middle,12994.31,0.7942,0.0378,0.168,0.9359,0.0641
504,Middle,12999.3,0.83,0.0257,0.1443,0.9577,0.0423
505,Middle,13001.97,0.8196,0.0467,0.1337,0.9554,0.0446
506,Middle,13008.4,0.8031,0.0459,0.1511,0.9684,0.0316
507,Middle,13009.9,0.8445,0.0252,0.1303,0.9302,0.0698
508,Middle,13010.15,0.7781,0.0455,0.1764,0.9246,0.0754
509,Middle,13040.79,0.8435,0.0264,0.1301,0.9537,0.0463
510,Middle,13041.85,0.8308,0.0474,0.1218,0.9581,0.0419
511,Middle,13045.72,0.8166,0.0365,0.1469,0.9635,0.0365
512,Middle,13060.82,0.8391,0.0522,0.1088,0.9669,0.0331
513,Middle,13061.0,0.7911,0.022,0.1869,0.9439,0.0561
514,Middle,13061.59,0.83,0.0409,0.1291,0.9658,0.0342
515,Middle,13068.93,0.8162,0.0439,0.1399,0.9467,0.0533
516,Middle,13071.08,0.8144,0.0289,0.1568,0.9449,0.0551
517,Middle,13080.28,0.7946,0.0517,0.1537,0.962,0.038
518,Middle,13089.41,0.8299,0.0307,0.1394,0.9481,0.0519
519,Middle,13163.1,0.8369,0.0264,0.1367,0.9667,0.0333
520,Middle,13171.58,0.8454,0.034,0.1206,0.9365,0.0635
521,Middle,13182.49,0.8017,0.0458,0.1525,0.9527,0.0473
522,Middle,13184.69,0.7959,0.027,0.1771,0.9683,0.0317
523,Middle,13191.51,0.8431,0.036,0.121,0.9597,0.0403
524,Middle,13195.01,0.8011,0.0435,0.1555,0.9658,0.0342
525,Middle,13202.06,0.8471,0.0413,0.1115,0.9217,0.0783
526,Middle,13205.88,0.795,0.0461,0.1589,0.9582,0.0418
527,Middle,13211.84,0.8245,0.0472,0.1283,0.9554,0.0446
528,Middle,13213.65,0.8132,0.0381,0.1487,0.9509,0.0491
529,Middle,13244.27,0.8138,0.0384,0.1478,0.9444,0.0556
530,Middle,13254.02,0.845,0.0411,0.1139,0.9465,0.0535
531,Middle,13264.02,0.8373,0.0531,0.1095,0.9607,0.0393
532,Middle,13265.01,0.7766,0.042,0.1814,0.9254,0.0746
533,Middle,13267.1,0.841,0.0271,0.132,0.9463,0.0537
534,Middle,13268.7,0.8322,0.028,0.1398,0.9387,0.0613
535,Middle,13273.07,0.7701,0.036,0.1939,0.9313,0.0687
536,Middle,13273.59,0.7952,0.0441,0.1607,0.9629,0.0371
537,Middle,13282.8,0.8371,0.0231,0.1398,0.9476,0.0524
538,Middle,13284.08,0.8461,0.0227,0.1312,0.945,0.055
539,Middle,13288.32,0.7986,0.0438,0.1576,0.9629,0.0371
540,Middle,13289.13,0.8443,0.0398,0.1159,0.9306,0.0694
541,Middle,13296.22,0.8117,0.0452,0.1431,0.9223,0.0777
542,Middle,13305.18,0.7611,0.048,0.1909,0.9482,0.0518
543,Middle,13327.4,0.8077,0.0513,0.1409,0.9681,0.0319
544,Middle,13331.64,0.7909,0.0416,0.1675,0.9399,0.0601
545,Middle,13333.87,0.8357,0.0274,0.1368,0.9617,0.0383
546,Middle,13335.85,0.8142,0.0484,0.1374,0.9578,0.0422
547,Middle,13342.27,0.7748,0.0504,0.1749,0.945,0.055
548,Middle,13354.27,0.8368,0.0213,0.1419,0.9619,0.0381
549,Middle,13369.15,0.7667,0.0421,0.1912,0.9398,0.0602
550,Middle,13377.21,0.8481,0.0214,0.1305,0.9696,0.0304
551,Middle,13377.56,0.7804,0.03,0.1896,0.9416,0.0584
552,Middle,13378.54,0.8464,0.0412,0.1123,0.9509,0.0491
553,Middle,13383.42,0.8473,0.0423,0.1105,0.9277,0.0723
554,Middle,13386.12,0.7941,0.0377,0.1682,0.9358,0.0642
555,Middle,13420.81,0.8344,0.0221,0.1435,0.938,0.062
556,Middle,13425.66,0.8448,0.0261,0.1291,0.9424,0.0576
557,Middle,13427.92,0.8566,0.0343,0.1091,0.9377,0.0623
558,Middle,13445.59,0.8167,0.0408,0.1425,0.9393,0.0607
559,Middle,13447.74,0.8476,0.0344,0.118,0.9651,0.0349
560,Middle,13453.24,0.8027,0.0471,0.1501,0.9285,0.0715
561,Middle,13465.8,0.8363,0.0256,0.1381,0.9447,0.0553
562,Middle,13467.94,0.812,0.0355,0.1526,0.9442,0.0558
563,Middle,13476.55,0.8327,0.0303,0.137,0.9513,0.0487
564,Middle,13478.02,0.8556,0.0273,0.117,0.9352,0.0648
565,Middle,13478.18,0.8148,0.0289,0.1563,0.9602,0.0398
566,Middle,13488.18,0.7872,0.0302,0.1825,0.963,0.037
567,Middle,13492.56,0.8444,0.024,0.1316,0.9674,0.0326
568,Middle,13504.9,0.7732,0.0295,0.1973,0.9684,0.0316
569,Middle,13514.83,0.804,0.0422,0.1539,0.9488,0.0512
570,Middle,13516.6,0.7843,0.0317,0.184,0.9396,0.0604
571,Middle,13524.16,0.7952,0.0386,0.1663,0.9473,0.0527
572,Middle,13533.96,0.7792,0.0348,0.186,0.9431,0.0569
573,Middle,13535.15,0.8349,0.0337,0.1313,0.9546,0.0454
574,Middle,13549.0,0.8182,0.0431,0.1386,0.945,0.055
575,Middle,13572.15,0.8081,0.0271,0.1648,0.9558,0.0442
576,Middle,13572.72,0.7893,0.0212,0.1896,0.944,0.056
577,Middle,13577.81,0.7766,0.0346,0.1888,0.9546,0.0454
578,Middle,13593.46,0.8174,0.0444,0.1382,0.9648,0.0352
579,Middle,13612.8,0.8448,0.0411,0.114,0.9584,0.0416
580,Middle,13636.55,0.8068,0.0303,0.1629,0.9222,0.0778
581,Middle,13643.6,0.8247,0.0392,0.1361,0.9576,0.0424
582,Middle,13670.46,0.8634,0.0336,0.1031,0.9329,0.0671
583,Middle,13728.84,0.8053,0.0358,0.1589,0.9488,0.0512
584,Middle,13739.96,0.7918,0.0316,0.1766,0.9494,0.0506
585,Middle,13745.73,0.8576,0.0325,0.1098,0.9252,0.0748
586,Middle,13752.02,0.8315,0.0513,0.1172,0.967,0.033
587,Middle,13799.02,0.8138,0.0313,0.155,0.9303,0.0697
588,Middle,13801.96,0.8176,0.0351,0.1473,0.9548,0.0452
589,Middle,13809.03,0.7883,0.0292,0.1825,0.9258,0.0742
590,Middle,13855.66,0.8012,0.0378,0.1609,0.9282,0.0718
591,Middle,13857.21,0.8542,0.0275,0.1183,0.928,0.072
592,Middle,13866.24,0.8242,0.0499,0.126,0.9403,0.0597
593,Middle,13883.02,0.8081,0.0412,0.1506,0.9215,0.0785
594,Middle,13890.03,0.8142,0.026,0.1598,0.9394,0.0606
595,Middle,13900.55,0.8029,0.0256,0.1715,0.9604,0.0396
596,Middle,13903.93,0.7825,0.0239,0.1937,0.9293,0.0707
597,Middle,13910.92,0.8303,0.0358,0.1339,0.9631,0.0369
598,Middle,13915.09,0.8015,0.0391,0.1594,0.9506,0.0494
599,Middle,13916.7,0.79,0.0297,0.1803,0.9509,0.0491
600,Middle,13919.33,0.8295,0.0411,0.1294,0.9507,0.0493
601,Middle,13923.25,0.8481,0.0269,0.125,0.9353,0.0647
602,Middle,13930.38,0.8002,0.0425,0.1573,0.9409,0.0591
603,Middle,13930.96,0.8358,0.0345,0.1298,0.9518,0.0482
604,Middle,13936.84,0.7739,0.0372,0.1889,0.9477,0.0523
605,Middle,13937.91,0.8369,0.0254,0.1377,0.9426,0.0574
606,Middle,13938.09,0.8515,0.0347,0.1138,0.9268,0.0732
607,Middle,13942.76,0.8065,0.0474,0.146,0.9447,0.0553
608,Middle,13944.32,0.7908,0.0314,0.1778,0.9444,0.0556
609,Middle,13949.76,0.7937,0.0219,0.1843,0.9346,0.0654
610,Middle,13951.6,0.8356,0.0388,0.1256,0.9429,0.0571
611,Middle,13962.74,0.8063,0.042,0.1516,0.9257,0.0743
612,Middle,13973.54,0.7714,0.0438,0.1847,0.9383,0.0617
613,Middle,13975.35,0.8116,0.0207,0.1676,0.9473,0.0527
614,Middle,13983.04,0.8047,0.0219,0.1735,0.9576,0.0424
615,Middle,13988.4,0.8,0.0513,0.1487,0.9374,0.0626
616,Middle,13997.8,0.7815,0.0312,0.1874,0.9588,0.0412
617,Middle,14037.48,0.7921,0.0454,0.1626,0.9375,0.0625
618,Middle,14051.12,0.8407,0.0399,0.1194,0.927,0.073
619,Middle,14072.46,0.8536,0.029,0.1173,0.9375,0.0625
620,Middle,14087.63,0.822,0.0382,0.1398,0.9552,0.0448
621,Middle,14146.28,0.7846,0.0282,0.1872,0.9693,0.0307
622,Middle,14149.23,0.7887,0.022,0.1893,0.9593,0.0407
623,Middle,14172.02,0.7807,0.0462,0.1731,0.9263,0.0737
624,Middle,14181.33,0.8081,0.0266,0.1653,0.9614,0.0386
625,Middle,14189.01,0.8136,0.0397,0.1467,0.9489,0.0511
626,Middle,14189.24,0.8139,0.034,0.1521,0.9517,0.0483
627,Middle,14202.15,0.8278,0.0225,0.1497,0.9339,0.0661
628,Middle,14202.23,0.7886,0.029,0.1823,0.9364,0.0636
629,Middle,14216.69,0.7761,0.0447,0.1792,0.9565,0.0435
630,Middle,14220.71,0.8191,0.0411,0.1398,0.9232,0.0768
631,Middle,14233.49,0.8258,0.0273,0.1469,0.9306,0.0694
632,Middle,14234.82,0.8131,0.0469,0.14,0.9489,0.0511
633,Middle,14235.79,0.8268,0.0354,0.1377,0.9541,0.0459
634,Middle,14237.65,0.7894,0.024,0.1866,0.943,0.057
635,Middle,14284.68,0.8006,0.048,0.1514,0.92,0.08
636,Middle,14285.1,0.8127,0.025,0.1623,0.9266,0.0734
637,Middle,14286.33,0.7889,0.024,0.1871,0.9337,0.0663
638,Middle,14303.95,0.832,0.0281,0.14,0.9652,0.0348
639,Middle,14324.03,0.8251,0.0343,0.1405,0.955,0.045
640,Middle,14325.91,0.7864,0.0403,0.1732,0.9201,0.0799
641,Middle,14326.48,0.8447,0.0254,0.1299,0.954,0.046
642,Middle,14329.16,0.7714,0.042,0.1867,0.9694,0.0306
643,Middle,14386.3,0.8581,0.026,0.116,0.9392,0.0608
644,Middle,14398.11,0.842,0.0236,0.1344,0.964,0.036
645,Middle,14399.58,0.7775,0.044,0.1785,0.9267,0.0733
646,Middle,14403.77,0.8273,0.0237,0.1491,0.9204,0.0796
647,Middle,14407.04,0.7987,0.0325,0.1688,0.9514,0.0486
648,Middle,14412.49,0.7919,0.0335,0.1746,0.963,0.037
649,Middle,14431.21,0.7928,0.024,0.1831,0.9495,0.0505
650,Middle,14432.28,0.8138,0.0505,0.1357,0.927,0.073
651,Middle,14436.26,0.8139,0.0236,0.1626,0.95,0.05
652,Middle,14454.91,0.7924,0.0424,0.1652,0.9624,0.0376
653,Middle,14455.12,0.8186,0.0291,0.1523,0.9455,0.0545
654,Middle,14463.09,0.8599,0.0301,0.11,0.9649,0.0351
655,Middle,14504.03,0.8526,0.0351,0.1122,0.945,0.055
656,Middle,14532.45,0.776,0.0344,0.1896,0.9693,0.0307
657,Middle,14534.02,0.8006,0.0227,0.1766,0.9484,0.0516
658,Middle,14543.86,0.784,0.0404,0.1757,0.9677,0.0323
659,Middle,14552.59,0.8667,0.0215,0.1119,0.9331,0.0669
660,Middle,14572.31,0.7897,0.0228,0.1874,0.9453,0.0547
661,Middle,14590.49,0.8215,0.0354,0.1431,0.9551,0.0449
662,Middle,14597.14,0.7932,0.0378,0.1691,0.9339,0.0661
663,Middle,14602.97,0.8338,0.0377,0.1285,0.9604,0.0396
664,Middle,14603.02,0.8046,0.0318,0.1636,0.9617,0.0383
665,Middle,14605.41,0.81,0.0218,0.1682,0.9565,0.0435
666,Middle,14635.95,0.8649,0.0225,0.1126,0.9417,0.0583
667,Middle,14636.74,0.8246,0.0397,0.1357,0.9571,0.0429
668,Middle,14642.04,0.8091,0.0232,0.1677,0.9551,0.0449
669,Middle,14648.08,0.7923,0.0502,0.1575,0.9591,0.0409
670,Middle,14654.91,0.8565,0.0261,0.1174,0.9591,0.0409
671,Middle,14665.76,0.7764,0.0466,0.177,0.9215,0.0785
672,Middle,14682.62,0.8606,0.0292,0.1102,0.9556,0.0444
673,Middle,14683.78,0.828,0.0229,0.1492,0.938,0.062
674,Middle,14715.94,0.8215,0.038,0.1405,0.9328,0.0672
675,Middle,14736.42,0.784,0.0384,0.1776,0.9314,0.0686
676,Middle,14743.68,0.7941,0.0211,0.1847,0.9322,0.0678
677,Middle,14752.04,0.8448,0.0334,0.1219,0.9666,0.0334
678,Middle,14756.17,0.7857,0.0344,0.1799,0.957,0.043
679,Middle,14758.21,0.8222,0.0308,0.147,0.956,0.044
680,Middle,14802.15,0.8296,0.0238,0.1466,0.9451,0.0549
681,Middle,14802.63,0.8032,0.0243,0.1725,0.9691,0.0309
682,Middle,14805.42,0.8337,0.0218,0.1445,0.9341,0.0659
683,Middle,14806.23,0.8184,0.0292,0.1523,0.9204,0.0796
684,Middle,14817.33,0.8215,0.0394,0.1391,0.9511,0.0489
685,Middle,14861.79,0.8098,0.0384,0.1518,0.9586,0.0414
686,Middle,14865.39,0.7753,0.0474,0.1774,0.9323,0.0677
687,Middle,14865.88,0.8283,0.0356,0.1361,0.9373,0.0627
688,Middle,14866.6,0.7755,0.0431,0.1814,0.9201,0.0799
689,Middle,14876.71,0.789,0.044,0.1671,0.9252,0.0748
690,Middle,14878.59,0.8199,0.0277,0.1524,0.923,0.077
691,Middle,14879.06,0.8494,0.0413,0.1093,0.9661,0.0339
692,Middle,14896.25,0.8033,0.034,0.1627,0.9386,0.0614
693,Middle,14912.36,0.8651,0.023,0.1118,0.9267,0.0733
694,Middle,14913.63,0.8229,0.022,0.1551,0.9417,0.0583
695,Middle,14916.76,0.8467,0.0271,0.1261,0.9358,0.0642
696,Middle,14961.01,0.7946,0.0393,0.1661,0.9359,0.0641
697,Middle,14970.21,0.845,0.0242,0.1308,0.959,0.041
698,Middle,14984.31,0.8514,0.026,0.1226,0.9433,0.0567
699,Middle,14991.06,0.7727,0.0353,0.192,0.9304,0.0696
700,Middle,14995.83,0.848,0.0304,0.1216,0.9279,0.0721
701,Middle,15015.54,0.7924,0.0434,0.1643,0.922,0.078
702,Middle,15020.56,0.8571,0.0307,0.1122,0.9324,0.0676
703,Middle,15038.58,0.7946,0.0358,0.1696,0.933,0.067
704,Middle,15039.31,0.8403,0.0207,0.139,0.9426,0.0574
705,Middle,15085.01,0.826,0.0275,0.1464,0.9602,0.0398
706,Middle,15086.67,0.7897,0.021,0.1892,0.9691,0.0309
707,Middle,15087.63,0.8075,0.0473,0.1452,0.9515,0.0485
708,Middle,15100.53,0.8329,0.0383,0.1287,0.9606,0.0394
709,Middle,15100.71,0.78,0.0227,0.1973,0.9422,0.0578
710,Middle,15109.32,0.7683,0.0475,0.1842,0.9366,0.0634
711,Middle,15129.28,0.8335,0.0374,0.1291,0.9487,0.0513
712,Middle,15134.02,0.8606,0.0329,0.1065,0.9542,0.0458
713,Middle,15171.53,0.8409,0.029,0.1301,0.934,0.066
714,Middle,15172.66,0.8209,0.0206,0.1585,0.9323,0.0677
715,Middle,15216.06,0.8062,0.0335,0.1604,0.923,0.077
716,Middle,15224.26,0.8438,0.0262,0.1301,0.9642,0.0358
717,Middle,15230.32,0.7855,0.0381,0.1764,0.9597,0.0403
718,Middle,15255.15,0.8256,0.0423,0.1322,0.9472,0.0528
719,Middle,15297.97,0.8016,0.0476,0.1508,0.9394,0.0606
720,Middle,15304.34,0.8353,0.0322,0.1326,0.9648,0.0352
721,Middle,15306.32,0.7894,0.0207,0.1899,0.9465,0.0535
722,Middle,15328.21,0.7697,0.0465,0.1838,0.925,0.075
723,Middle,15332.09,0.7956,0.0273,0.1771,0.9659,0.0341
724,Middle,15367.51,0.8147,0.0538,0.1315,0.9623,0.0377
725,Middle,15368.47,0.7945,0.0293,0.1761,0.9623,0.0377
726,Middle,15406.6,0.7785,0.0383,0.1832,0.9549,0.0451
727,Middle,15416.83,0.8151,0.0202,0.1647,0.9674,0.0326
728,Middle,15441.57,0.8381,0.0383,0.1235,0.9694,0.0306
729,Middle,15468.28,0.835,0.0346,0.1304,0.9445,0.0555
730,Middle,15481.68,0.836,0.0297,0.1342,0.9463,0.0537
731,Middle,15482.38,0.8173,0.0518,0.1309,0.9265,0.0735
732,Middle,15487.06,0.7798,0.0451,0.175,0.9362,0.0638
733,Middle,15507.5,0.7664,0.0383,0.1953,0.9587,0.0413
734,Middle,15540.06,0.7753,0.0426,0.1821,0.9387,0.0613
735,Middle,15544.32,0.856,0.0323,0.1116,0.9351,0.0649
736,Middle,15554.54,0.7767,0.0251,0.1982,0.9596,0.0404
737,Middle,15565.99,0.8436,0.0394,0.1171,0.9684,0.0316
738,Middle,15569.2,0.7834,0.0458,0.1709,0.9312,0.0688
739,Middle,15571.38,0.8384,0.0262,0.1354,0.9544,0.0456
740,Middle,15642.78,0.7631,0.0419,0.195,0.9674,0.0326
741,Middle,15662.09,0.7621,0.0481,0.1898,0.9216,0.0784
742,Middle,15686.76,0.7683,0.0452,0.1866,0.931,0.069
743,Middle,15697.05,0.8326,0.0497,0.1177,0.9573,0.0427
744,Middle,15703.69,0.8231,0.0526,0.1242,0.9643,0.0357
745,Middle,15719.95,0.7872,0.0428,0.17,0.9643,0.0357
746,Middle,15724.94,0.8386,0.0295,0.1319,0.9234,0.0766
747,Middle,15743.74,0.8628,0.0259,0.1114,0.9393,0.0607
748,Middle,15758.9,0.7761,0.0463,0.1777,0.9447,0.0553
749,Middle,15766.02,0.8432,0.0389,0.1179,0.944,0.056
750,Middle,15789.71,0.8007,0.0378,0.1615,0.9281,0.0719
751,Middle,15798.82,0.8124,0.0487,0.1389,0.9359,0.0641
752,Middle,15817.95,0.8586,0.0226,0.1189,0.9388,0.0612
753,Middle,15821.3,0.7844,0.0347,0.1809,0.9247,0.0753
754,Middle,15826.6,0.8126,0.0386,0.1489,0.9215,0.0785
755,Middle,15827.34,0.7978,0.0236,0.1786,0.9279,0.0721
756,Middle,15829.92,0.8396,0.0289,0.1314,0.9549,0.0451
757,Middle,15864.34,0.83,0.0423,0.1277,0.9341,0.0659
758,Middle,15868.51,0.8124,0.0226,0.165,0.962,0.038
759,Middle,15875.61,0.8151,0.0328,0.152,0.9347,0.0653
760,Middle,15888.2,0.8378,0.039,0.1231,0.9213,0.0787
761,Middle,15908.22,0.8485,0.0318,0.1197,0.9622,0.0378
762,Middle,15928.37,0.812,0.0332,0.1548,0.9531,0.0469
763,Middle,15934.58,0.8306,0.0397,0.1296,0.9643,0.0357
764,Middle,15958.19,0.8313,0.0353,0.1335,0.9433,0.0567
765,Middle,15958.27,0.852,0.0309,0.1171,0.9576,0.0424
766,Middle,15974.28,0.8388,0.0232,0.138,0.9471,0.0529
767,Middle,15987.64,0.8144,0.0362,0.1494,0.962,0.038
768,Middle,16000.96,0.8172,0.032,0.1508,0.9633,0.0367
769,Middle,16011.23,0.8043,0.0468,0.1489,0.9239,0.0761
770,Middle,16023.68,0.8143,0.0401,0.1456,0.965,0.035
771,Middle,16027.16,0.804,0.0391,0.1569,0.926,0.074
772,Middle,16061.01,0.7869,0.024,0.1891,0.9686,0.0314
773,Middle,16062.38,0.8334,0.0239,0.1428,0.9694,0.0306
774,Middle,16064.08,0.7887,0.0496,0.1617,0.9617,0.0383
775,Middle,16069.48,0.7647,0.0466,0.1887,0.9234,0.0766
776,Middle,16071.23,0.8274,0.0335,0.1391,0.9338,0.0662
777,Middle,16081.91,0.7797,0.0453,0.175,0.9512,0.0488
778,Middle,16092.37,0.8217,0.0334,0.1449,0.9274,0.0726
779,Middle,16111.09,0.7736,0.0409,0.1855,0.9662,0.0338
780,Middle,16134.91,0.8417,0.024,0.1343,0.9468,0.0532
781,Middle,16147.26,0.8213,0.0338,0.1448,0.9443,0.0557
782,Middle,16155.08,0.8451,0.022,0.1329,0.9272,0.0728
783,Middle,16168.39,0.8486,0.0427,0.1087,0.9645,0.0355
