good_id,coicop_code,category_name,product_name,unit_size,price_usd,source_sheet,coicop_division,coicop_group,quantity,gdp_contribution,_clone_count
230,03.1.2.1,Men's Garments,Brooks Brothers Dress Shirt,Each,92.0,Div 03 Clothing & Footwear,03,3.1,1098,101016.0,0
231,03.1.2.1,Men's Garments,Carhartt Work Hoodie,Each,54.99,Div 03 Clothing & Footwear,03,3.1,1110,61038.9,0
232,03.1.2.1,Men's Garments,Champion Mesh Shorts,Each,22.0,Div 03 Clothing & Footwear,03,3.1,3723,81906.0,0
233,03.1.2.1,Men's Garments,Gap Khaki Chinos,Pair,54.05,Div 03 Clothing & Footwear,03,3.1,2816,152204.8,0
234,03.1.2.1,Men's Garments,Hanes Men's T-Shirt (White),3-pack,18.99,Div 03 Clothing & Footwear,03,3.1,3182,60426.17999999999,1
235,03.1.2.1,Men's Garments,Hugo Boss Wool Suit,Set,754.86,Div 03 Clothing & Footwear,03,3.1,1291,974524.26,0
236,03.1.2.1,Men's Garments,Levis 501 Original Jeans,Pair,75.86,Div 03 Clothing & Footwear,03,3.1,1782,135182.52,0
237,03.1.2.1,Men's Garments,Nike Dri-FIT Shorts,Each,35.0,Div 03 Clothing & Footwear,03,3.1,3074,107590.0,0
238,03.1.2.1,Men's Garments,Ralph Lauren Polo Shirt,Each,110.0,Div 03 Clothing & Footwear,03,3.1,4769,524590.0,0
239,03.1.2.1,Men's Garments,The North Face Fleece Jacket,Each,99.0,Div 03 Clothing & Footwear,03,3.1,3462,342738.0,1
240,03.1.2.2,Women's Garments,Ann Taylor Business Blazer,Each,190.37,Div 03 Clothing & Footwear,03,3.1,2560,487347.2,0
241,03.1.2.2,Women's Garments,Aritzia Melina Pants,Pair,148.0,Div 03 Clothing & Footwear,03,3.1,1521,225108.0,1
242,03.1.2.2,Women's Garments,Free People Maxi Skirt,Each,88.0,Div 03 Clothing & Footwear,03,3.1,3130,275440.0,0
243,03.1.2.2,Women's Garments,H&M Oversized Knit Sweater,Each,31.46,Div 03 Clothing & Footwear,03,3.1,4193,131908.8750929023,1
244,03.1.2.2,Women's Garments,Lululemon Align Leggings,Pair,98.0,Div 03 Clothing & Footwear,03,3.1,4068,398664.0,0
245,03.1.2.2,Women's Garments,Madewell Perfect Vintage Jean,Pair,128.0,Div 03 Clothing & Footwear,03,3.1,3871,495488.0,0
246,03.1.2.2,Women's Garments,Old Navy Denim Jacket,Each,49.82,Div 03 Clothing & Footwear,03,3.1,1468,73140.05132448071,0
247,03.1.2.2,Women's Garments,Uniqlo Heattech Top,Each,19.46,Div 03 Clothing & Footwear,03,3.1,3985,77548.1,0
248,03.1.2.2,Women's Garments,Victoria's Secret Lace Bra,Each,44.5,Div 03 Clothing & Footwear,03,3.1,2012,89534.0,0
249,03.1.2.2,Women's Garments,Zara Floral Midi Dress,Each,59.9,Div 03 Clothing & Footwear,03,3.1,2441,146215.9,0
250,03.1.2.3,Infant Garments,Burt's Bees Baby Pajamas,Each,14.95,Div 03 Clothing & Footwear,03,3.1,3782,56540.899999999994,1
251,03.1.2.3,Infant Garments,Carter's 5-Pack Onesies,Set,31.27,Div 03 Clothing & Footwear,03,3.1,3674,114885.98,0
252,03.1.2.3,Infant Garments,Gerber Organic Sleep n Play,Each,12.99,Div 03 Clothing & Footwear,03,3.1,2315,30071.850000000002,0
253,03.1.3.0,Accessories,Coach Leather Wallet,Each,150.65,Div 03 Clothing & Footwear,03,3.1,2633,396661.45,0
254,03.1.3.0,Accessories,Fossil Leather Belt,Each,45.0,Div 03 Clothing & Footwear,03,3.1,3023,136035.0,0
255,03.1.3.0,Accessories,Nike Performance Socks,6-pack,22.0,Div 03 Clothing & Footwear,03,3.1,2699,59378.0,0
256,03.1.3.0,Accessories,Ray-Ban Aviator Sunglasses,Pair,173.0,Div 03 Clothing & Footwear,03,3.1,1074,185802.0,1
257,03.1.3.0,Accessories,Wool Winter Scarf,Each,35.0,Div 03 Clothing & Footwear,03,3.1,1698,59430.0,0
258,03.2.1.0,Footwear,Adidas Stan Smith,Pair,95.61,Div 03 Clothing & Footwear,03,3.2,1584,151446.24,0
259,03.2.1.0,Footwear,Allbirds Wool Runners,Pair,99.41,Div 03 Clothing & Footwear,03,3.2,795,79030.95,0
260,03.2.1.0,Footwear,Birkenstock Arizona Sandals,Pair,130.0,Div 03 Clothing & Footwear,03,3.2,2141,278330.0,1
261,03.2.1.0,Footwear,Brooks Ghost Running Shoes,Pair,153.77,Div 03 Clothing & Footwear,03,3.2,583,89647.91,0
262,03.2.1.0,Footwear,Cole Haan Leather Oxford,Pair,163.37,Div 03 Clothing & Footwear,03,3.2,3372,550883.64,0
263,03.2.1.0,Footwear,Crocs Classic Clog,Pair,49.99,Div 03 Clothing & Footwear,03,3.2,3202,160067.98,0
264,03.2.1.0,Footwear,Nike Air Force 1 '07,Pair,115.0,Div 03 Clothing & Footwear,03,3.2,1611,185265.0,1
265,03.2.1.0,Footwear,Steve Madden Stiletto Heel,Pair,80.93,Div 03 Clothing & Footwear,03,3.2,3373,272976.89,0
266,03.2.1.0,Footwear,Timberland 6-Inch Work Boot,Pair,198.0,Div 03 Clothing & Footwear,03,3.2,1563,309474.0,0
267,03.2.1.0,Footwear,Ugg Classic Short II Boot,Pair,170.0,Div 03 Clothing & Footwear,03,3.2,515,87550.0,0
268,03.2.1.0,Footwear,Vans Old Skool Skate Shoes,Pair,70.0,Div 03 Clothing & Footwear,03,3.2,828,57960.0,0
269,03.2.2.0,Infant Footwear,Stride Rite First Walkers,Pair,55.0,Div 03 Clothing & Footwear,03,3.2,3960,217800.0,0
270,04.1.1.0,Actual Rentals,Monthly Rent: 1-Bedroom Apartment (Urban),Month,1850.0,Div 04 Housing & Utilities,04,4.1,7595,14050750.0,1
271,04.1.1.0,Actual Rentals,Monthly Rent: 2-Bedroom Apartment (Suburban),Month,2191.85,Div 04 Housing & Utilities,04,4.1,1422,3116810.6999999997,2
272,04.1.1.0,Actual Rentals,Monthly Rent: 3-Bedroom Single Family Home,Month,2950.0,Div 04 Housing & Utilities,04,4.1,3255,9602250.0,0
273,04.1.2.0,Other Rentals,Garage/Parking Space Rental,Month,163.72,Div 04 Housing & Utilities,04,4.1,1517,248363.24,0
274,04.1.2.0,Other Rentals,Short-term Vacation Rental (Daily Avg),Day,185.0,Div 04 Housing & Utilities,04,4.1,1127,208495.0,1
275,04.2.1.0,Imputed Rentals,Estimated Owner-Occupied Rent Value (3BR),Month,3100.0,Div 04 Housing & Utilities,04,4.2,4350,13485000.0,0
276,04.2.1.0,Imputed Rentals,Estimated Owner-Occupied Rent Value (Condo),Month,2147.78,Div 04 Housing & Utilities,04,4.2,1554,3337655.7776442915,0
277,04.3.1.0,Maintenance Materials,Bag of Concrete Mix,80 lb,6.6,Div 04 Housing & Utilities,04,4.3,6331,41784.6,0
278,04.3.1.0,Maintenance Materials,Ceramic Floor Tile (Standard),sq. ft.,3.01,Div 04 Housing & Utilities,04,4.3,3355,10098.55,0
279,04.3.1.0,Maintenance Materials,Copper Pipe (1/2 in x 5 ft),Each,18.79,Div 04 Housing & Utilities,04,4.3,3792,71251.68,0
280,04.3.1.0,Maintenance Materials,Drywall Sheet (4ft x 8ft),Each,16.5,Div 04 Housing & Utilities,04,4.3,6025,99412.5,0
281,04.3.1.0,Maintenance Materials,Kitchen Base Cabinet (Unfinished),30-inch,185.0,Div 04 Housing & Utilities,04,4.3,3097,572945.0,0
282,04.3.1.0,Maintenance Materials,Kitchen Faucet (Stainless Steel),Each,139.86,Div 04 Housing & Utilities,04,4.3,6605,923775.3,0
283,04.3.1.0,Maintenance Materials,Lumber: 2x4x8 Stud (KD-HT),Each,3.89,Div 04 Housing & Utilities,04,4.3,2212,8594.11186017439,0
284,04.3.1.0,Maintenance Materials,Luxury Vinyl Plank Flooring,sq. ft.,4.33,Div 04 Housing & Utilities,04,4.3,6947,30100.18794029899,1
285,04.3.1.0,Maintenance Materials,Premium Interior Latex Paint,1 Gallon,51.78,Div 04 Housing & Utilities,04,4.3,7005,362713.60555468866,0
286,04.3.1.0,Maintenance Materials,Replacement LED Recessed Light,6-pack,34.99,Div 04 Housing & Utilities,04,4.3,5888,206021.12000000002,0
287,04.3.1.0,Maintenance Materials,Silicone Window & Door Caulk,10.1 oz,9.64,Div 04 Housing & Utilities,04,4.3,3408,32853.12,0
288,04.3.2.0,Maintenance Services,Electrician Service Call,Hour,110.0,Div 04 Housing & Utilities,04,4.3,5888,647680.0,0
289,04.3.2.0,Maintenance Services,HVAC Annual Inspection & Tune-up,Visit,145.0,Div 04 Housing & Utilities,04,4.3,5177,750665.0,0
290,04.3.2.0,Maintenance Services,Home Security Monitoring Subscription,Month,44.45,Div 04 Housing & Utilities,04,4.3,2839,126193.55,0
291,04.3.2.0,Maintenance Services,Pest Control Service (Quarterly),Visit,135.02,Div 04 Housing & Utilities,04,4.3,1807,243981.14,1
292,04.3.2.0,Maintenance Services,Plumber Service Call / Hourly Rate,Hour,125.0,Div 04 Housing & Utilities,04,4.3,1833,229125.0,1
293,04.4.1.0,Water Supply,Residential Water Utility Bill (Avg),Month,49.55,Div 04 Housing & Utilities,04,4.4,7895,391176.0315482654,0
294,04.4.2.0,Refuse Collection,Municipal Trash & Recycling Pickup,Month,35.0,Div 04 Housing & Utilities,04,4.4,5435,190225.0,0
295,04.4.3.0,Sewage Collection,Sewer Service Fee,Month,42.0,Div 04 Housing & Utilities,04,4.4,4608,193536.0,0
296,04.4.4.1,Other Housing Services,Homeowners Association (HOA) Fee,Month,250.0,Div 04 Housing & Utilities,04,4.4,5356,1339000.0,0
297,04.5.1.0,Electricity,Renewable Energy Surcharge,Month,5.35,Div 04 Housing & Utilities,04,4.5,5219,27921.649999999998,0
298,04.5.1.0,Electricity,Residential Electricity Consumption,kWh,0.15,Div 04 Housing & Utilities,04,4.5,5825,873.75,0
299,04.5.2.1,Natural Gas,Residential Natural Gas Consumption,Therm,1.23,Div 04 Housing & Utilities,04,4.5,1369,1683.87,0
300,04.5.2.2,Liquefied Hydrocarbons,Propane Tank Refill,20 lb,22.0,Div 04 Housing & Utilities,04,4.5,7837,172414.0,0
301,04.5.3.0,Liquid Fuels,Heating Oil (Residential Delivery),1 Gallon,3.93,Div 04 Housing & Utilities,04,4.5,7758,30488.940000000002,0
302,04.5.4.1,Solid Fuels,Firewood Bundle,Each,7.99,Div 04 Housing & Utilities,04,4.5,1849,14773.51,0
303,04.5.4.2,Other Solid Fuels,Wood Pellets for Stove,40 lb,7.25,Div 04 Housing & Utilities,04,4.5,1443,10456.792348358822,0
304,04.5.5.0,Other Energy,Ice for Cooling / Energy Substitute,7 lb Bag,2.49,Div 04 Housing & Utilities,04,4.5,5130,12773.7,1
305,05.1.1.1,Furniture,"Bookshelf (5-Shelf, Oak)",Each,129.0,Div 05 Furnishings & Maintenanc,05,5.1,2773,357717.0,0
306,05.1.1.1,Furniture,"Dining Table (Solid Wood, 6-Seater)",Each,899.0,Div 05 Furnishings & Maintenanc,05,5.1,1447,1300853.0,0
307,05.1.1.1,Furniture,Ergonomic Office Chair,Each,329.0,Div 05 Furnishings & Maintenanc,05,5.1,663,218127.0,0
308,05.1.1.1,Furniture,Kitchen Base Cabinet (Unfinished Birch),Each,193.78,Div 05 Furnishings & Maintenanc,05,5.1,1138,220521.64,0
309,05.1.1.1,Furniture,Queen Size Bed Frame (Metal/Wood),Each,410.22,Div 05 Furnishings & Maintenanc,05,5.1,944,387247.68000000005,1
310,05.1.1.1,Furniture,"Sectional Sofa (3-Piece, Fabric)",Each,1450.0,Div 05 Furnishings & Maintenanc,05,5.1,939,1361550.0,0
311,05.1.1.1,Furniture,"Wall Cabinet (Unfinished, 30-inch)",Each,139.48,Div 05 Furnishings & Maintenanc,05,5.1,2118,295418.63999999996,0
312,05.1.1.2,Furnishings,"Table Lamp (LED, Modern)",Each,45.0,Div 05 Furnishings & Maintenanc,05,5.1,1820,81900.0,0
313,05.1.1.2,Furnishings,"Wall Mirror (Large, Framed)",Each,89.0,Div 05 Furnishings & Maintenanc,05,5.1,769,68441.0,0
314,05.1.2.1,Carpets,"Area Rug (8ft x 10ft, Wool)",Each,350.0,Div 05 Furnishings & Maintenanc,05,5.1,1729,605150.0,0
315,05.1.2.2,Floor Coverings,Laminate Flooring Planks,sq. ft.,2.73,Div 05 Furnishings & Maintenanc,05,5.1,916,2500.68,0
316,05.2.1.1,Bedding,"Cotton Sheet Set (Queen, 400 Thread Count)",Set,49.44,Div 05 Furnishings & Maintenanc,05,5.2,1240,61305.6,0
317,05.2.1.1,Bedding,Down Alternative Comforter,Each,85.0,Div 05 Furnishings & Maintenanc,05,5.2,1867,158695.0,0
318,05.2.1.2,Bathroom Textiles,Cotton Bath Towel (Large),Each,12.5,Div 05 Furnishings & Maintenanc,05,5.2,1142,14275.0,0
319,05.2.1.3,Other Textiles,Blackout Curtains (Pair),Pair,45.0,Div 05 Furnishings & Maintenanc,05,5.2,548,24660.0,0
320,05.2.1.3,Other Textiles,Tablecloth (Linen),Each,25.61,Div 05 Furnishings & Maintenanc,05,5.2,1801,46123.61,0
321,05.3.1.1,Major Appliances,French Door Refrigerator (Energy Star),Each,2100.0,Div 05 Furnishings & Maintenanc,05,5.3,2167,4550700.0,0
322,05.3.1.2,Major Appliances,Electric Clothes Dryer,Each,750.0,Div 05 Furnishings & Maintenanc,05,5.3,625,468750.0,0
323,05.3.1.2,Major Appliances,Front Load Washing Machine,Each,850.0,Div 05 Furnishings & Maintenanc,05,5.3,463,393550.0,0
324,05.3.1.3,Major Appliances,Dishwasher (Built-in),Each,712.81,Div 05 Furnishings & Maintenanc,05,5.3,2514,1791994.3910774093,0
325,05.3.2.1,Small Appliances,Countertop Microwave (1.2 cu ft),Each,115.0,Div 05 Furnishings & Maintenanc,05,5.3,2133,245295.0,0
326,05.3.2.2,Small Appliances,Robot Vacuum Cleaner,Each,399.0,Div 05 Furnishings & Maintenanc,05,5.3,341,136059.0,0
327,05.3.2.2,Small Appliances,Stick Vacuum (Cordless),Each,305.82,Div 05 Furnishings & Maintenanc,05,5.3,609,186244.38,0
328,05.3.2.3,Small Appliances,Air Fryer (6-quart),Each,114.45,Div 05 Furnishings & Maintenanc,05,5.3,2859,327212.55,0
329,05.3.2.4,Small Appliances,Drip Coffee Maker,Each,45.0,Div 05 Furnishings & Maintenanc,05,5.3,1097,49365.0,0
330,05.3.2.9,Other Appliances,Steam Iron,Each,35.0,Div 05 Furnishings & Maintenanc,05,5.3,858,30030.0,0
331,05.4.0.1,Glassware/Tableware,Ceramic Dinner Plate Set,12-piece,65.0,Div 05 Furnishings & Maintenanc,05,5.4,1676,108940.0,0
332,05.4.0.1,Glassware/Tableware,Wine Glass Set (Crystal),6-pack,48.0,Div 05 Furnishings & Maintenanc,05,5.4,1946,93408.0,0
333,05.4.0.2,Cutlery,Stainless Steel Flatware Set,20-piece,35.0,Div 05 Furnishings & Maintenanc,05,5.4,1931,67585.0,0
334,05.4.0.3,Kitchen Utensils,Cast Iron Skillet,12-inch,27.5,Div 05 Furnishings & Maintenanc,05,5.4,1019,28022.5,0
335,05.4.0.3,Kitchen Utensils,Non-stick Cookware Set,10-piece,199.0,Div 05 Furnishings & Maintenanc,05,5.4,1658,329942.0,0
336,05.4.0.3,Kitchen Utensils,Silicone Spatula Set,3-piece,12.0,Div 05 Furnishings & Maintenanc,05,5.4,491,5892.0,0
337,05.5.1.1,Power Tools,Circular Saw (7-1/4 inch),Each,99.0,Div 05 Furnishings & Maintenanc,05,5.5,852,84348.0,0
338,05.5.1.1,Power Tools,Cordless Drill/Driver Kit,Each,123.66,Div 05 Furnishings & Maintenanc,05,5.5,1583,195753.78,0
339,05.5.1.1,Power Tools,Orbital Sander,Each,65.0,Div 05 Furnishings & Maintenanc,05,5.5,298,19370.0,0
340,05.5.2.1,Hand Tools,Hammer (16 oz Claw),Each,16.96,Div 05 Furnishings & Maintenanc,05,5.5,1622,27509.120000000003,0
341,05.5.2.1,Hand Tools,Screwdriver Set,10-piece,27.06,Div 05 Furnishings & Maintenanc,05,5.5,1195,32336.699999999997,0
342,05.5.2.1,Hand Tools,Tape Measure (25 ft),Each,13.78,Div 05 Furnishings & Maintenanc,05,5.5,1841,25374.71737235644,0
343,05.5.2.2,Garden Tools,Electric Lawn Mower (Battery),Each,450.0,Div 05 Furnishings & Maintenanc,05,5.5,1263,568350.0,0
344,05.5.2.2,Garden Tools,Garden Hose (50 ft),Each,35.0,Div 05 Furnishings & Maintenanc,05,5.5,1732,60620.0,0
345,05.5.2.2,Garden Tools,Leaf Blower (Cordless),Each,159.71,Div 05 Furnishings & Maintenanc,05,5.5,2665,425636.00452687027,0
346,05.6.1.1,Cleaning Products,Dishwasher Detergent Pods,60 ct,18.99,Div 05 Furnishings & Maintenanc,05,5.6,2781,52811.189999999995,0
347,05.6.1.1,Cleaning Products,Dishwashing Liquid,24 oz,3.25,Div 05 Furnishings & Maintenanc,05,5.6,2185,7101.25,0
348,05.6.1.1,Cleaning Products,Laundry Detergent (Liquid),92 oz,11.84,Div 05 Furnishings & Maintenanc,05,5.6,2547,30156.48,0
349,05.6.1.1,Cleaning Products,Multi-Surface Spray Cleaner,32 oz,4.58,Div 05 Furnishings & Maintenanc,05,5.6,2739,12544.62,0
350,05.6.1.2,Other Non-durables,Aluminum Foil,75 sq. ft.,5.5,Div 05 Furnishings & Maintenanc,05,5.6,1950,10725.0,0
351,05.6.1.2,Other Non-durables,Heavy Duty Garbage Bags,40 ct,16.07,Div 05 Furnishings & Maintenanc,05,5.6,819,13161.33,0
352,05.6.1.2,Other Non-durables,Paper Towels (Bulk),12-roll,19.76,Div 05 Furnishings & Maintenanc,05,5.6,938,18534.88,1
353,05.6.2.1,Domestic Services,Professional Home Cleaning Service,4-hour,180.0,Div 05 Furnishings & Maintenanc,05,5.6,1302,234360.0,0
354,05.6.2.2,Household Services,Dry Cleaning (Men's Suit),Each,13.82,Div 05 Furnishings & Maintenanc,05,5.6,1033,14276.468010275787,0
355,05.6.2.9,Other Services,Knife Sharpening Service,Per Knife,7.0,Div 05 Furnishings & Maintenanc,05,5.6,490,3430.0,0
356,06.1.1.1,Pharmaceuticals,Amoxicillin (Generic Antibiotic),30ct,15.0,Div 06 Health,06,6.1,4005,60075.0,0
357,06.1.1.1,Pharmaceuticals,Lipitor (Generic Atorvastatin),30ct,12.67,Div 06 Health,06,6.1,4930,62486.07194318369,0
358,06.1.1.2,Other Medical Products,Advil (Ibuprofen) OTC,100ct,9.49,Div 06 Health,06,6.1,3786,35929.14,0
359,06.1.1.2,Other Medical Products,Centrum Adult Multivitamin,100ct,14.99,Div 06 Health,06,6.1,936,14030.64,0
360,06.1.1.2,Other Medical Products,Tussin Cough Syrup,8 oz,7.99,Div 06 Health,06,6.1,5002,39965.98,0
361,06.1.2.1,Eyewear,Monthly Contact Lenses,6-pack,45.0,Div 06 Health,06,6.1,2433,109485.0,0
362,06.1.2.1,Eyewear,Prescription Glasses (Standard Frames/Lenses),Pair,220.0,Div 06 Health,06,6.1,916,201520.0,0
363,06.1.2.2,Hearing Aids,Digital Behind-the-Ear Hearing Aid,Each,1643.17,Div 06 Health,06,6.1,873,1434487.4100000001,0
364,06.1.3.1,Other Equipment,Blood Pressure Monitor (Digital Arm),Each,45.0,Div 06 Health,06,6.1,4034,181530.0,0
365,06.1.3.1,Other Equipment,Digital Thermometer,Each,12.99,Div 06 Health,06,6.1,3398,44140.020000000004,0
366,06.1.3.2,Other Equipment,Aluminum Crutches,Pair,35.0,Div 06 Health,06,6.1,3552,124320.0,1
367,06.2.1.1,Medical Services,General Practitioner Office Visit,Visit,150.0,Div 06 Health,06,6.2,5624,843600.0,0
368,06.2.1.9,Medical Services,Specialist Consultation (Cardiology/Derm),Visit,276.56,Div 06 Health,06,6.2,3719,1028526.64,0
369,06.2.2.0,Dental Services,Dental Cleaning and Exam,Visit,131.98,Div 06 Health,06,6.2,1509,199157.81999999998,0
370,06.2.2.0,Dental Services,Tooth Filling (Composite),Each,226.75,Div 06 Health,06,6.2,913,207022.75,0
371,06.2.3.1,Paramedical Services,Physical Therapy Session,Hour,110.0,Div 06 Health,06,6.2,3583,394130.0,0
372,06.2.3.9,Paramedical Services,Standard Blood Lab Panel,Test,85.0,Div 06 Health,06,6.2,1052,89420.0,0
373,06.3.0.0,Hospital Services,Emergency Room Visit (Base Facility Fee),Visit,1200.0,Div 06 Health,06,6.3,5615,6738000.0,0
374,06.3.0.0,Hospital Services,Inpatient Hospital Stay (Per Day rate),Day,2276.5,Div 06 Health,06,6.3,1676,3815412.4295500373,0
375,06.3.0.0,Hospital Services,Outpatient Surgery (Minor),Procedure,4500.0,Div 06 Health,06,6.3,983,4423500.0,0
376,07.1.1.1,Motor Cars,"Compact Sedan (New, Standard Trim)",Each,24500.0,Div 07 Transport,07,7.1,535,13107500.0,0
377,07.1.1.1,Motor Cars,Electric Vehicle (Mid-range Sedan),Each,44072.37,Div 07 Transport,07,7.1,113,4980177.8100000005,0
378,07.1.1.1,Motor Cars,Full-size SUV (Luxury Trim),Each,65000.0,Div 07 Transport,07,7.1,247,16055000.0,0
379,07.1.1.2,Used Motor Cars,"Used Sedan (5-year-old, 60k miles)",Each,18332.05,Div 07 Transport,07,7.1,382,7002843.1,0
380,07.1.2.0,Motorcycles,Sport Motorcycle (600cc),Each,10599.46,Div 07 Transport,07,7.1,155,1642916.2999999998,0
381,07.1.3.0,Bicycles,Aluminum Road Bicycle,Each,797.72,Div 07 Transport,07,7.1,515,410825.8,0
382,07.1.3.0,Bicycles,Electric Commuter Bicycle,Each,1600.0,Div 07 Transport,07,7.1,256,409600.0,0
383,07.2.1.1,Spare Parts,Replacement Car Battery,Each,147.77,Div 07 Transport,07,7.2,523,77285.8548641276,0
384,07.2.1.2,Tyres,All-Season Passenger Tyre,Each,135.0,Div 07 Transport,07,7.2,535,72225.0,0
385,07.2.2.1,Fuels,Unleaded Gasoline (87 Octane),Gallon,3.45,Div 07 Transport,07,7.2,90,310.5,0
386,07.2.2.2,Fuels,Diesel Fuel,Gallon,4.37,Div 07 Transport,07,7.2,555,2425.35,0
387,07.2.2.3,Electricity,Public EV Fast Charging Rate,kWh,0.44,Div 07 Transport,07,7.2,124,54.56,1
388,07.2.3.1,Maintenance,Brake Pad Replacement (Front),Axle,250.0,Div 07 Transport,07,7.2,395,98750.0,0
389,07.2.3.1,Maintenance,Full Synthetic Oil Change,Visit,80.82,Div 07 Transport,07,7.2,586,47362.97764331447,0
390,07.2.4.1,Other Services,Monthly Parking Pass (Downtown),Month,220.0,Div 07 Transport,07,7.2,526,115720.0,0
391,07.2.4.2,Other Services,Toll Road Fee (Standard Passenger),Trip,4.83,Div 07 Transport,07,7.2,512,2472.96,0
392,07.2.4.3,Other Services,Annual Vehicle Registration Fee,Year,120.0,Div 07 Transport,07,7.2,478,57360.0,0
393,07.3.1.1,Passenger Rail,Standard Train Ticket (Commuter),One-way,6.5,Div 07 Transport,07,7.3,312,2028.0,0
394,07.3.2.1,Passenger Road,City Bus Fare,Trip,2.25,Div 07 Transport,07,7.3,268,603.0,0
395,07.3.2.2,Passenger Road,Rideshare (5-mile Trip),Trip,18.0,Div 07 Transport,07,7.3,222,3996.0,0
396,07.3.3.1,Passenger Air,Domestic Round-trip Flight,Ticket,350.0,Div 07 Transport,07,7.3,310,108500.0,0
397,07.3.3.2,Passenger Air,International Flight (Transatlantic),Ticket,1049.26,Div 07 Transport,07,7.3,250,262315.0,0
398,08.1.2.0,Mobile Telephone Equipment,Google Pixel 8,Each,781.36,Div 08 Communication,08,8.1,1478,1154850.08,0
399,08.1.2.0,Mobile Telephone Equipment,Samsung Galaxy S24,Each,799.99,Div 08 Communication,08,8.1,2067,1653579.33,0
400,08.1.2.0,Mobile Telephone Equipment,"iPhone 15 (128GB, Unlocked)",Each,889.25,Div 08 Communication,08,8.1,868,771869.0,0
401,08.1.3.1,Information Processing Equipment,Dell UltraSharp 27-inch 4K Monitor,Each,580.0,Div 08 Communication,08,8.1,1633,947140.0,0
402,08.1.3.1,Information Processing Equipment,MacBook Air 13-inch (M3 Chip),Each,1099.0,Div 08 Communication,08,8.1,2345,2577155.0,1
403,08.1.3.1,Information Processing Equipment,Surface Laptop 5,Each,999.99,Div 08 Communication,08,8.1,1707,1706982.93,0
404,08.1.3.1,Information Processing Equipment,"iPad Air (64GB, Wi-Fi)",Each,599.0,Div 08 Communication,08,8.1,604,361796.0,0
405,08.1.3.2,Printers/Accessories,"External SSD (2TB, USB-C)",Each,165.0,Div 08 Communication,08,8.1,318,52470.0,0
406,08.1.3.2,Printers/Accessories,HP LaserJet Pro Wireless Printer,Each,244.76,Div 08 Communication,08,8.1,2350,575192.5002950365,1
407,08.1.9.0,Other Equipment,Wireless Router (Wi-Fi 6),Each,152.05,Div 08 Communication,08,8.1,729,110844.45000000001,0
408,08.2.1.0,Fixed Communication Services,Fiber Internet (1 Gbps Plan),Month,80.0,Div 08 Communication,08,8.2,608,48640.0,0
409,08.2.2.0,Mobile Communication Services,Prepaid Mobile Minutes,Top-up,24.57,Div 08 Communication,08,8.2,2709,66553.18420654307,0
410,08.2.2.0,Mobile Communication Services,Unlimited Mobile Data Plan (Single Line),Month,70.0,Div 08 Communication,08,8.2,1241,86870.0,0
411,08.3.1.1,Content Delivery Services,Netflix Standard Subscription,Month,16.94,Div 08 Communication,08,8.3,2565,43451.100000000006,0
412,08.3.1.1,Content Delivery Services,Spotify Premium (Individual),Month,12.54,Div 08 Communication,08,8.3,1476,18509.039999999997,0
413,08.3.1.2,Streaming Services,Disney+ (No Ads),Month,13.99,Div 08 Communication,08,8.3,876,12255.24,0
414,08.3.2.1,Standard Software,Adobe Creative Cloud (Photography Plan),Month,19.99,Div 08 Communication,08,8.3,1856,37101.439999999995,0
415,08.3.2.1,Standard Software,Microsoft 365 Personal (Annual),Year,69.99,Div 08 Communication,08,8.3,587,41084.13,0
416,08.3.2.9,Other Software/Cloud,Cloud Gaming Subscription (Game Pass),Month,16.99,Div 08 Communication,08,8.3,1382,23480.179999999997,0
417,08.3.2.9,Other Software/Cloud,iCloud+ Storage (200GB),Month,2.99,Div 08 Communication,08,8.3,1948,5824.52,0
418,09.1.1.1,AV Equipment,65-inch 4K OLED Smart TV,Each,1699.0,Div 09 Recreation,09,9.1,1329,2257971.0,0
419,09.1.1.2,AV Equipment,Bluetooth Soundbar with Subwoofer,Each,299.0,Div 09 Recreation,09,9.1,857,256243.0,0
420,09.1.1.3,AV Equipment,Noise Cancelling Wireless Headphones,Each,349.0,Div 09 Recreation,09,9.1,1897,662053.0,0
421,09.1.2.1,Photo Equipment,Mirrorless Digital Camera (Body Only),Each,1224.43,Div 09 Recreation,09,9.1,2288,2801495.8400000003,0
422,09.2.1.1,Major Durables,Full-Suspension Mountain Bike,Each,2500.0,Div 09 Recreation,09,9.2,1394,3485000.0,0
423,09.2.1.2,Major Durables,Tandem Kayak (Hard Shell),Each,912.32,Div 09 Recreation,09,9.2,2541,2318205.12,1
424,09.3.1.1,Games and Hobbies,LEGO Technic Construction Set,Each,159.0,Div 09 Recreation,09,9.3,2698,428982.0,0
425,09.3.1.2,Games and Hobbies,"Modern Board Game (e.g., Catan)",Each,44.32,Div 09 Recreation,09,9.3,2234,99010.88,0
426,09.3.1.3,Games and Hobbies,PlayStation 5 Console,Each,499.99,Div 09 Recreation,09,9.3,301,150496.99,0
427,09.3.1.4,Games and Hobbies,Digital Video Game (AAA Title),Download,69.99,Div 09 Recreation,09,9.3,2329,163006.71,0
428,09.3.2.1,Sports Equipment,Adjustable Dumbbell Set,Pair,399.0,Div 09 Recreation,09,9.3,1382,551418.0,0
429,09.3.2.1,Sports Equipment,Tennis Racket (Intermediate),Each,180.0,Div 09 Recreation,09,9.3,656,118080.0,0
