hh_id,bracket,income_monthly,labor_share,capital_share,transfer_share,consumption_rate,savings_rate
391,Low,9007.86,0.3441,0.0141,0.6417,1.1154,-0.1154
392,Low,9015.94,0.3223,0.0014,0.6762,1.0964,-0.0964
393,Low,9025.77,0.3128,0.0144,0.6728,1.1317,-0.1317
394,Low,9036.96,0.342,0.0133,0.6446,1.1449,-0.1449
395,Low,9040.83,0.3198,0.0199,0.6603,1.0186,-0.0186
396,Low,9054.06,0.2945,0.0037,0.7018,1.1064,-0.1064
397,Low,9062.4,0.2866,0.019,0.6944,1.1269,-0.1269
398,Low,9067.45,0.2917,0.0135,0.6948,1.0188,-0.0188
399,Low,9076.02,0.2978,0.0113,0.6909,1.0253,-0.0253
400,Middle,13830.08,0.8159,0.0238,0.1603,0.956,0.044
401,Middle,13882.53,0.8008,0.0447,0.1545,0.9613,0.0387
402,Middle,13892.36,0.8023,0.0228,0.1749,0.9488,0.0512
403,Middle,13894.31,0.8153,0.043,0.1417,0.9519,0.0481
404,Middle,13904.77,0.8266,0.0401,0.1333,0.9678,0.0322
405,Middle,13906.74,0.7897,0.0437,0.1667,0.9349,0.0651
406,Middle,13911.92,0.8204,0.0236,0.156,0.9442,0.0558
407,Middle,13920.04,0.8197,0.0406,0.1397,0.9559,0.0441
408,Middle,13945.5,0.7719,0.043,0.1852,0.9265,0.0735
409,Middle,13946.88,0.8234,0.0386,0.138,0.9433,0.0567
410,Middle,13948.19,0.85,0.03,0.12,0.9345,0.0655
411,Middle,13957.45,0.8284,0.0404,0.1312,0.9633,0.0367
412,Middle,13967.99,0.8033,0.0313,0.1655,0.9356,0.0644
413,Middle,13986.91,0.8159,0.0345,0.1496,0.9449,0.0551
414,Middle,14007.57,0.7839,0.0208,0.1953,0.9453,0.0547
415,Middle,14011.92,0.8396,0.0262,0.1342,0.9225,0.0775
416,Middle,14014.09,0.7905,0.0459,0.1636,0.9435,0.0565
417,Middle,14020.19,0.81,0.0458,0.1442,0.9641,0.0359
418,Middle,14023.68,0.8209,0.0428,0.1363,0.94,0.06
419,Middle,14053.35,0.8167,0.0261,0.1572,0.9237,0.0763
420,Middle,14055.48,0.8241,0.0442,0.1317,0.9695,0.0305
421,Middle,14056.46,0.7872,0.0227,0.1901,0.9397,0.0603
422,Middle,14098.01,0.7873,0.0286,0.184,0.9577,0.0423
423,Middle,14109.1,0.806,0.0369,0.157,0.9223,0.0777
424,Middle,14117.62,0.8115,0.0319,0.1566,0.9428,0.0572
425,Middle,14149.47,0.8281,0.0362,0.1357,0.9507,0.0493
426,Middle,14166.73,0.7741,0.0502,0.1757,0.935,0.065
427,Middle,14167.59,0.7982,0.0457,0.1561,0.9554,0.0446
428,Middle,14175.54,0.8114,0.0463,0.1423,0.9537,0.0463
429,Middle,14178.47,0.7961,0.0352,0.1687,0.9563,0.0437
430,Middle,14179.89,0.8295,0.0211,0.1494,0.9684,0.0316
431,Middle,14200.38,0.8047,0.0421,0.1533,0.9561,0.0439
432,Middle,14207.93,0.8113,0.0252,0.1635,0.951,0.049
433,Middle,14246.94,0.8125,0.0238,0.1637,0.9216,0.0784
434,Middle,14316.73,0.8709,0.024,0.105,0.9357,0.0643
435,Middle,14338.18,0.8081,0.043,0.1489,0.9587,0.0413
436,Middle,14342.72,0.793,0.0435,0.1635,0.9231,0.0769
437,Middle,14346.24,0.8279,0.0284,0.1436,0.9531,0.0469
438,Middle,14352.16,0.8454,0.031,0.1236,0.9656,0.0344
439,Middle,14397.43,0.7905,0.0309,0.1786,0.956,0.044
440,Middle,14405.07,0.8014,0.0402,0.1585,0.9296,0.0704
441,Middle,14411.16,0.8295,0.0393,0.1312,0.9686,0.0314
442,Middle,14428.08,0.8392,0.0309,0.1299,0.9552,0.0448
443,Middle,14460.15,0.7774,0.0303,0.1923,0.9598,0.0402
444,Middle,14479.34,0.8025,0.0244,0.1731,0.939,0.061
445,Middle,14487.93,0.7794,0.0409,0.1796,0.9602,0.0398
446,Middle,14491.34,0.7957,0.0292,0.1751,0.9373,0.0627
447,Middle,14504.07,0.8189,0.0286,0.1525,0.9301,0.0699
448,Middle,14509.79,0.787,0.047,0.1661,0.9269,0.0731
449,Middle,14511.02,0.8337,0.0386,0.1276,0.9535,0.0465
450,Middle,14514.26,0.8476,0.0413,0.1111,0.9407,0.0593
451,Middle,14520.02,0.8042,0.0225,0.1733,0.9203,0.0797
452,Middle,14524.62,0.8102,0.0482,0.1416,0.9668,0.0332
453,Middle,14526.04,0.8445,0.0346,0.1209,0.9682,0.0318
454,Middle,14537.65,0.7726,0.0389,0.1885,0.9245,0.0755
455,Middle,14545.06,0.7949,0.0355,0.1696,0.9668,0.0332
456,Middle,14557.23,0.7976,0.0239,0.1784,0.9288,0.0712
457,Middle,14570.51,0.8162,0.0484,0.1354,0.9448,0.0552
458,Middle,14572.54,0.7775,0.045,0.1775,0.9638,0.0362
459,Middle,14580.24,0.8356,0.0412,0.1232,0.9691,0.0309
460,Middle,14585.25,0.7924,0.0506,0.1571,0.9447,0.0553
461,Middle,14587.95,0.8144,0.0439,0.1417,0.9296,0.0704
462,Middle,14588.28,0.8168,0.0267,0.1565,0.9329,0.0671
463,Middle,14594.91,0.7765,0.0425,0.1809,0.9484,0.0516
464,Middle,14603.98,0.7966,0.0244,0.1791,0.9649,0.0351
465,Middle,14614.28,0.8524,0.0363,0.1113,0.9535,0.0465
466,Middle,14624.84,0.8307,0.0262,0.1431,0.9324,0.0676
467,Middle,14642.55,0.7931,0.0277,0.1792,0.9677,0.0323
468,Middle,14661.76,0.8453,0.0452,0.1096,0.9527,0.0473
469,Middle,14711.71,0.8597,0.0229,0.1173,0.9353,0.0647
470,Middle,14723.88,0.7788,0.0346,0.1867,0.9552,0.0448
471,Middle,14723.9,0.7841,0.0236,0.1923,0.9348,0.0652
472,Middle,14728.81,0.8529,0.0279,0.1191,0.9277,0.0723
473,Middle,14734.27,0.8211,0.038,0.1409,0.9475,0.0525
474,Middle,14741.86,0.7974,0.0361,0.1665,0.9309,0.0691
475,Middle,14800.23,0.7711,0.0424,0.1864,0.9241,0.0759
476,Middle,14848.11,0.8422,0.0436,0.1143,0.9482,0.0518
477,Middle,14854.18,0.8018,0.0386,0.1596,0.9486,0.0514
478,Middle,14886.2,0.8079,0.0315,0.1606,0.9258,0.0742
479,Middle,14924.65,0.8402,0.0409,0.119,0.9455,0.0545
480,Middle,14943.11,0.8179,0.0331,0.149,0.9428,0.0572
481,Middle,14965.81,0.7789,0.0349,0.1862,0.9562,0.0438
482,Middle,14989.67,0.7828,0.0441,0.1731,0.9489,0.0511
483,Middle,15010.93,0.8466,0.034,0.1194,0.9697,0.0303
484,Middle,15039.48,0.7965,0.0208,0.1826,0.9216,0.0784
485,Middle,15042.17,0.7826,0.0426,0.1747,0.9689,0.0311
486,Middle,15069.0,0.7784,0.0312,0.1904,0.9391,0.0609
487,Middle,15095.73,0.8192,0.0462,0.1346,0.9541,0.0459
488,Middle,15100.21,0.802,0.0355,0.1625,0.9374,0.0626
489,Middle,15104.76,0.8025,0.0377,0.1598,0.9564,0.0436
490,Middle,15110.16,0.8632,0.0225,0.1143,0.9349,0.0651
491,Middle,15114.58,0.8118,0.0361,0.1521,0.9612,0.0388
492,Middle,15118.51,0.8307,0.0326,0.1368,0.9669,0.0331
493,Middle,15123.97,0.801,0.0228,0.1762,0.941,0.059
494,Middle,15135.52,0.8481,0.0477,0.1042,0.9303,0.0697
495,Middle,15170.8,0.8079,0.0223,0.1698,0.9552,0.0448
496,Middle,15173.75,0.8054,0.045,0.1496,0.9317,0.0683
497,Middle,15180.56,0.8359,0.0497,0.1144,0.9452,0.0548
498,Middle,15246.52,0.7816,0.0446,0.1738,0.9359,0.0641
499,Middle,15251.22,0.8246,0.0409,0.1345,0.9351,0.0649
500,Middle,15255.75,0.8252,0.043,0.1318,0.935,0.065
501,Middle,15265.26,0.7618,0.0488,0.1894,0.9656,0.0344
502,Middle,15273.0,0.8167,0.033,0.1503,0.9686,0.0314
503,Middle,15294.48,0.7942,0.0378,0.168,0.9359,0.0641
504,Middle,15300.35,0.83,0.0257,0.1443,0.9577,0.0423
505,Middle,15303.49,0.8196,0.0467,0.1337,0.9554,0.0446
506,Middle,15311.07,0.8031,0.0459,0.1511,0.9684,0.0316
507,Middle,15312.83,0.8445,0.0252,0.1303,0.9302,0.0698
508,Middle,15313.12,0.7781,0.0455,0.1764,0.9246,0.0754
509,Middle,15349.19,0.8435,0.0264,0.1301,0.9537,0.0463
510,Middle,15350.44,0.8308,0.0474,0.1218,0.9581,0.0419
511,Middle,15354.99,0.8166,0.0365,0.1469,0.9635,0.0365
512,Middle,15372.77,0.8391,0.0522,0.1088,0.9669,0.0331
513,Middle,15372.97,0.7911,0.022,0.1869,0.9439,0.0561
514,Middle,15373.67,0.83,0.0409,0.1291,0.9658,0.0342
515,Middle,15382.31,0.8162,0.0439,0.1399,0.9467,0.0533
516,Middle,15384.83,0.8144,0.0289,0.1568,0.9449,0.0551
517,Middle,15395.67,0.7946,0.0517,0.1537,0.962,0.038
518,Middle,15406.42,0.8299,0.0307,0.1394,0.9481,0.0519
519,Middle,15493.15,0.8369,0.0264,0.1367,0.9667,0.0333
520,Middle,15503.12,0.8454,0.034,0.1206,0.9365,0.0635
521,Middle,15515.97,0.8017,0.0458,0.1525,0.9527,0.0473
522,Middle,15518.56,0.7959,0.027,0.1771,0.9683,0.0317
523,Middle,15526.59,0.8431,0.036,0.121,0.9597,0.0403
524,Middle,15530.71,0.8011,0.0435,0.1555,0.9658,0.0342
525,Middle,15539.0,0.8471,0.0413,0.1115,0.9217,0.0783
526,Middle,15543.5,0.795,0.0461,0.1589,0.9582,0.0418
527,Middle,15550.51,0.8245,0.0472,0.1283,0.9554,0.0446
528,Middle,15552.65,0.8132,0.0381,0.1487,0.9509,0.0491
529,Middle,15588.68,0.8138,0.0384,0.1478,0.9444,0.0556
530,Middle,15600.16,0.845,0.0411,0.1139,0.9465,0.0535
531,Middle,15611.93,0.8373,0.0531,0.1095,0.9607,0.0393
532,Middle,15613.09,0.7766,0.042,0.1814,0.9254,0.0746
533,Middle,15615.55,0.841,0.0271,0.132,0.9463,0.0537
534,Middle,15617.45,0.8322,0.028,0.1398,0.9387,0.0613
535,Middle,15622.59,0.7701,0.036,0.1939,0.9313,0.0687
536,Middle,15623.19,0.7952,0.0441,0.1607,0.9629,0.0371
537,Middle,15634.04,0.8371,0.0231,0.1398,0.9476,0.0524
538,Middle,15635.54,0.8461,0.0227,0.1312,0.945,0.055
539,Middle,15640.54,0.7986,0.0438,0.1576,0.9629,0.0371
540,Middle,15641.48,0.8443,0.0398,0.1159,0.9306,0.0694
541,Middle,15649.83,0.8117,0.0452,0.1431,0.9223,0.0777
542,Middle,15660.37,0.7611,0.048,0.1909,0.9482,0.0518
543,Middle,15686.54,0.8077,0.0513,0.1409,0.9681,0.0319
544,Middle,15691.53,0.7909,0.0416,0.1675,0.9399,0.0601
545,Middle,15694.15,0.8357,0.0274,0.1368,0.9617,0.0383
546,Middle,15696.48,0.8142,0.0484,0.1374,0.9578,0.0422
547,Middle,15704.03,0.7748,0.0504,0.1749,0.945,0.055
548,Middle,15718.16,0.8368,0.0213,0.1419,0.9619,0.0381
549,Middle,15735.67,0.7667,0.0421,0.1912,0.9398,0.0602
550,Middle,15745.16,0.8481,0.0214,0.1305,0.9696,0.0304
551,Middle,15745.57,0.7804,0.03,0.1896,0.9416,0.0584
552,Middle,15746.72,0.8464,0.0412,0.1123,0.9509,0.0491
553,Middle,15752.47,0.8473,0.0423,0.1105,0.9277,0.0723
554,Middle,15755.65,0.7941,0.0377,0.1682,0.9358,0.0642
555,Middle,15796.47,0.8344,0.0221,0.1435,0.938,0.062
556,Middle,15802.18,0.8448,0.0261,0.1291,0.9424,0.0576
557,Middle,15804.84,0.8566,0.0343,0.1091,0.9377,0.0623
558,Middle,15825.64,0.8167,0.0408,0.1425,0.9393,0.0607
559,Middle,15828.17,0.8476,0.0344,0.118,0.9651,0.0349
560,Middle,15834.64,0.8027,0.0471,0.1501,0.9285,0.0715
561,Middle,15849.43,0.8363,0.0256,0.1381,0.9447,0.0553
562,Middle,15851.95,0.812,0.0355,0.1526,0.9442,0.0558
563,Middle,15862.08,0.8327,0.0303,0.137,0.9513,0.0487
564,Middle,15863.81,0.8556,0.0273,0.117,0.9352,0.0648
565,Middle,15864.01,0.8148,0.0289,0.1563,0.9602,0.0398
566,Middle,15875.77,0.7872,0.0302,0.1825,0.963,0.037
567,Middle,15880.92,0.8444,0.024,0.1316,0.9674,0.0326
568,Middle,15895.45,0.7732,0.0295,0.1973,0.9684,0.0316
569,Middle,15907.14,0.804,0.0422,0.1539,0.9488,0.0512
570,Middle,15909.22,0.7843,0.0317,0.184,0.9396,0.0604
571,Middle,15918.12,0.7952,0.0386,0.1663,0.9473,0.0527
572,Middle,15929.66,0.7792,0.0348,0.186,0.9431,0.0569
573,Middle,15931.06,0.8349,0.0337,0.1313,0.9546,0.0454
574,Middle,15947.36,0.8182,0.0431,0.1386,0.945,0.055
575,Middle,15974.61,0.8081,0.0271,0.1648,0.9558,0.0442
576,Middle,15975.28,0.7893,0.0212,0.1896,0.944,0.056
577,Middle,15981.27,0.7766,0.0346,0.1888,0.9546,0.0454
578,Middle,15999.68,0.8174,0.0444,0.1382,0.9648,0.0352
579,Middle,16022.45,0.8448,0.0411,0.114,0.9584,0.0416
580,Middle,16050.41,0.8068,0.0303,0.1629,0.9222,0.0778
581,Middle,16058.7,0.8247,0.0392,0.1361,0.9576,0.0424
582,Middle,16090.32,0.8634,0.0336,0.1031,0.9329,0.0671
583,Middle,16159.03,0.8053,0.0358,0.1589,0.9488,0.0512
584,Middle,16172.12,0.7918,0.0316,0.1766,0.9494,0.0506
585,Middle,16178.91,0.8576,0.0325,0.1098,0.9252,0.0748
586,Middle,16186.31,0.8315,0.0513,0.1172,0.967,0.033
587,Middle,16241.63,0.8138,0.0313,0.155,0.9303,0.0697
588,Middle,16245.09,0.8176,0.0351,0.1473,0.9548,0.0452
589,Middle,16253.42,0.7883,0.0292,0.1825,0.9258,0.0742
590,Middle,16308.3,0.8012,0.0378,0.1609,0.9282,0.0718
591,Middle,16310.13,0.8542,0.0275,0.1183,0.928,0.072
592,Middle,16320.76,0.8242,0.0499,0.126,0.9403,0.0597
593,Middle,16340.5,0.8081,0.0412,0.1506,0.9215,0.0785
594,Middle,16348.76,0.8142,0.026,0.1598,0.9394,0.0606
595,Middle,16361.13,0.8029,0.0256,0.1715,0.9604,0.0396
596,Middle,16365.11,0.7825,0.0239,0.1937,0.9293,0.0707
597,Middle,16373.34,0.8303,0.0358,0.1339,0.9631,0.0369
598,Middle,16378.24,0.8015,0.0391,0.1594,0.9506,0.0494
599,Middle,16380.14,0.79,0.0297,0.1803,0.9509,0.0491
600,Middle,16383.24,0.8295,0.0411,0.1294,0.9507,0.0493
601,Middle,16387.86,0.8481,0.0269,0.125,0.9353,0.0647
602,Middle,16396.24,0.8002,0.0425,0.1573,0.9409,0.0591
603,Middle,16396.93,0.8358,0.0345,0.1298,0.9518,0.0482
604,Middle,16403.85,0.7739,0.0372,0.1889,0.9477,0.0523
605,Middle,16405.1,0.8369,0.0254,0.1377,0.9426,0.0574
606,Middle,16405.32,0.8515,0.0347,0.1138,0.9268,0.0732
607,Middle,16410.82,0.8065,0.0474,0.146,0.9447,0.0553
608,Middle,16412.65,0.7908,0.0314,0.1778,0.9444,0.0556
609,Middle,16419.05,0.7937,0.0219,0.1843,0.9346,0.0654
610,Middle,16421.22,0.8356,0.0388,0.1256,0.9429,0.0571
611,Middle,16434.33,0.8063,0.042,0.1516,0.9257,0.0743
612,Middle,16447.05,0.7714,0.0438,0.1847,0.9383,0.0617
613,Middle,16449.18,0.8116,0.0207,0.1676,0.9473,0.0527
614,Middle,16458.23,0.8047,0.0219,0.1735,0.9576,0.0424
615,Middle,16464.54,0.8,0.0513,0.1487,0.9374,0.0626
616,Middle,16475.6,0.7815,0.0312,0.1874,0.9588,0.0412
617,Middle,16522.3,0.7921,0.0454,0.1626,0.9375,0.0625
618,Middle,16538.36,0.8407,0.0399,0.1194,0.927,0.073
619,Middle,16563.47,0.8536,0.029,0.1173,0.9375,0.0625
620,Middle,16581.34,0.822,0.0382,0.1398,0.9552,0.0448
621,Middle,16650.37,0.7846,0.0282,0.1872,0.9693,0.0307
622,Middle,16653.84,0.7887,0.022,0.1893,0.9593,0.0407
623,Middle,16680.66,0.7807,0.0462,0.1731,0.9263,0.0737
624,Middle,16691.62,0.8081,0.0266,0.1653,0.9614,0.0386
625,Middle,16700.65,0.8136,0.0397,0.1467,0.9489,0.0511
626,Middle,16700.93,0.8139,0.034,0.1521,0.9517,0.0483
627,Middle,16716.12,0.8278,0.0225,0.1497,0.9339,0.0661
628,Middle,16716.21,0.7886,0.029,0.1823,0.9364,0.0636
629,Middle,16733.23,0.7761,0.0447,0.1792,0.9565,0.0435
630,Middle,16737.97,0.8191,0.0411,0.1398,0.9232,0.0768
631,Middle,16753.02,0.8258,0.0273,0.1469,0.9306,0.0694
632,Middle,16754.58,0.8131,0.0469,0.14,0.9489,0.0511
633,Middle,16755.72,0.8268,0.0354,0.1377,0.9541,0.0459
634,Middle,16757.91,0.7894,0.024,0.1866,0.943,0.057
635,Middle,16813.26,0.8006,0.048,0.1514,0.92,0.08
636,Middle,16813.76,0.8127,0.025,0.1623,0.9266,0.0734
637,Middle,16815.2,0.7889,0.024,0.1871,0.9337,0.0663
638,Middle,16835.94,0.832,0.0281,0.14,0.9652,0.0348
639,Middle,16859.58,0.8251,0.0343,0.1405,0.955,0.045
640,Middle,16861.79,0.7864,0.0403,0.1732,0.9201,0.0799
641,Middle,16862.46,0.8447,0.0254,0.1299,0.954,0.046
642,Middle,16865.61,0.7714,0.042,0.1867,0.9694,0.0306
643,Middle,16932.87,0.8581,0.026,0.116,0.9392,0.0608
644,Middle,16946.78,0.842,0.0236,0.1344,0.964,0.036
645,Middle,16948.51,0.7775,0.044,0.1785,0.9267,0.0733
646,Middle,16953.43,0.8273,0.0237,0.1491,0.9204,0.0796
647,Middle,16957.28,0.7987,0.0325,0.1688,0.9514,0.0486
648,Middle,16963.69,0.7919,0.0335,0.1746,0.963,0.037
649,Middle,16985.73,0.7928,0.024,0.1831,0.9495,0.0505
650,Middle,16986.99,0.8138,0.0505,0.1357,0.927,0.073
651,Middle,16991.68,0.8139,0.0236,0.1626,0.95,0.05
652,Middle,17013.63,0.7924,0.0424,0.1652,0.9624,0.0376
653,Middle,17013.87,0.8186,0.0291,0.1523,0.9455,0.0545
654,Middle,17023.26,0.8599,0.0301,0.11,0.9649,0.0351
655,Middle,17071.44,0.8526,0.0351,0.1122,0.945,0.055
656,Middle,17104.9,0.776,0.0344,0.1896,0.9693,0.0307
657,Middle,17106.74,0.8006,0.0227,0.1766,0.9484,0.0516
658,Middle,17118.32,0.784,0.0404,0.1757,0.9677,0.0323
659,Middle,17128.6,0.8667,0.0215,0.1119,0.9331,0.0669
660,Middle,17151.81,0.7897,0.0228,0.1874,0.9453,0.0547
661,Middle,17173.21,0.8215,0.0354,0.1431,0.9551,0.0449
662,Middle,17181.04,0.7932,0.0378,0.1691,0.9339,0.0661
663,Middle,17187.9,0.8338,0.0377,0.1285,0.9604,0.0396
664,Middle,17187.96,0.8046,0.0318,0.1636,0.9617,0.0383
665,Middle,17190.77,0.81,0.0218,0.1682,0.9565,0.0435
666,Middle,17226.72,0.8649,0.0225,0.1126,0.9417,0.0583
667,Middle,17227.64,0.8246,0.0397,0.1357,0.9571,0.0429
668,Middle,17233.88,0.8091,0.0232,0.1677,0.9551,0.0449
669,Middle,17240.99,0.7923,0.0502,0.1575,0.9591,0.0409
670,Middle,17249.03,0.8565,0.0261,0.1174,0.9591,0.0409
671,Middle,17261.8,0.7764,0.0466,0.177,0.9215,0.0785
672,Middle,17281.65,0.8606,0.0292,0.1102,0.9556,0.0444
673,Middle,17283.0,0.828,0.0229,0.1492,0.938,0.062
674,Middle,17320.86,0.8215,0.038,0.1405,0.9328,0.0672
675,Middle,17344.97,0.784,0.0384,0.1776,0.9314,0.0686
676,Middle,17353.51,0.7941,0.0211,0.1847,0.9322,0.0678
677,Middle,17363.36,0.8448,0.0334,0.1219,0.9666,0.0334
678,Middle,17368.21,0.7857,0.0344,0.1799,0.957,0.043
679,Middle,17370.62,0.8222,0.0308,0.147,0.956,0.044
680,Middle,17422.34,0.8296,0.0238,0.1466,0.9451,0.0549
681,Middle,17422.9,0.8032,0.0243,0.1725,0.9691,0.0309
682,Middle,17426.18,0.8337,0.0218,0.1445,0.9341,0.0659
683,Middle,17427.14,0.8184,0.0292,0.1523,0.9204,0.0796
684,Middle,17440.2,0.8215,0.0394,0.1391,0.9511,0.0489
685,Middle,17492.53,0.8098,0.0384,0.1518,0.9586,0.0414
686,Middle,17496.77,0.7753,0.0474,0.1774,0.9323,0.0677
687,Middle,17497.34,0.8283,0.0356,0.1361,0.9373,0.0627
688,Middle,17498.19,0.7755,0.0431,0.1814,0.9201,0.0799
689,Middle,17510.09,0.789,0.044,0.1671,0.9252,0.0748
690,Middle,17512.3,0.8199,0.0277,0.1524,0.923,0.077
691,Middle,17512.86,0.8494,0.0413,0.1093,0.9661,0.0339
692,Middle,17533.09,0.8033,0.034,0.1627,0.9386,0.0614
693,Middle,17552.05,0.8651,0.023,0.1118,0.9267,0.0733
694,Middle,17553.54,0.8229,0.022,0.1551,0.9417,0.0583
695,Middle,17557.23,0.8467,0.0271,0.1261,0.9358,0.0642
696,Middle,17609.32,0.7946,0.0393,0.1661,0.9359,0.0641
697,Middle,17620.14,0.845,0.0242,0.1308,0.959,0.041
698,Middle,17636.74,0.8514,0.026,0.1226,0.9433,0.0567
699,Middle,17644.69,0.7727,0.0353,0.192,0.9304,0.0696
700,Middle,17650.3,0.848,0.0304,0.1216,0.9279,0.0721
701,Middle,17673.5,0.7924,0.0434,0.1643,0.922,0.078
702,Middle,17679.4,0.8571,0.0307,0.1122,0.9324,0.0676
703,Middle,17700.61,0.7946,0.0358,0.1696,0.933,0.067
704,Middle,17701.47,0.8403,0.0207,0.139,0.9426,0.0574
705,Middle,17755.26,0.826,0.0275,0.1464,0.9602,0.0398
706,Middle,17757.22,0.7897,0.021,0.1892,0.9691,0.0309
707,Middle,17758.35,0.8075,0.0473,0.1452,0.9515,0.0485
708,Middle,17773.53,0.8329,0.0383,0.1287,0.9606,0.0394
709,Middle,17773.74,0.78,0.0227,0.1973,0.9422,0.0578
710,Middle,17783.88,0.7683,0.0475,0.1842,0.9366,0.0634
711,Middle,17807.37,0.8335,0.0374,0.1291,0.9487,0.0513
712,Middle,17812.95,0.8606,0.0329,0.1065,0.9542,0.0458
713,Middle,17857.1,0.8409,0.029,0.1301,0.934,0.066
714,Middle,17858.43,0.8209,0.0206,0.1585,0.9323,0.0677
715,Middle,17909.5,0.8062,0.0335,0.1604,0.923,0.077
716,Middle,17919.17,0.8438,0.0262,0.1301,0.9642,0.0358
717,Middle,17926.29,0.7855,0.0381,0.1764,0.9597,0.0403
718,Middle,17955.52,0.8256,0.0423,0.1322,0.9472,0.0528
719,Middle,18005.92,0.8016,0.0476,0.1508,0.9394,0.0606
720,Middle,18013.41,0.8353,0.0322,0.1326,0.9648,0.0352
721,Middle,18015.74,0.7894,0.0207,0.1899,0.9465,0.0535
722,Middle,18041.51,0.7697,0.0465,0.1838,0.925,0.075
723,Middle,18046.08,0.7956,0.0273,0.1771,0.9659,0.0341
724,Middle,18087.77,0.8147,0.0538,0.1315,0.9623,0.0377
725,Middle,18088.89,0.7945,0.0293,0.1761,0.9623,0.0377
726,Middle,18133.77,0.7785,0.0383,0.1832,0.9549,0.0451
727,Middle,18145.81,0.8151,0.0202,0.1647,0.9674,0.0326
728,Middle,18174.94,0.8381,0.0383,0.1235,0.9694,0.0306
729,Middle,18206.38,0.835,0.0346,0.1304,0.9445,0.0555
730,Middle,18222.14,0.836,0.0297,0.1342,0.9463,0.0537
731,Middle,18222.97,0.8173,0.0518,0.1309,0.9265,0.0735
732,Middle,18228.48,0.7798,0.0451,0.175,0.9362,0.0638
733,Middle,18252.54,0.7664,0.0383,0.1953,0.9587,0.0413
734,Middle,18290.86,0.7753,0.0426,0.1821,0.9387,0.0613
735,Middle,18295.88,0.856,0.0323,0.1116,0.9351,0.0649
736,Middle,18307.91,0.7767,0.0251,0.1982,0.9596,0.0404
737,Middle,18321.39,0.8436,0.0394,0.1171,0.9684,0.0316
738,Middle,18325.16,0.7834,0.0458,0.1709,0.9312,0.0688
739,Middle,18327.73,0.8384,0.0262,0.1354,0.9544,0.0456
740,Middle,18411.76,0.7631,0.0419,0.195,0.9674,0.0326
741,Middle,18434.49,0.7621,0.0481,0.1898,0.9216,0.0784
742,Middle,18463.52,0.7683,0.0452,0.1866,0.931,0.069
743,Middle,18475.64,0.8326,0.0497,0.1177,0.9573,0.0427
744,Middle,18483.46,0.8231,0.0526,0.1242,0.9643,0.0357
745,Middle,18502.59,0.7872,0.0428,0.17,0.9643,0.0357
746,Middle,18508.47,0.8386,0.0295,0.1319,0.9234,0.0766
747,Middle,18530.6,0.8628,0.0259,0.1114,0.9393,0.0607
748,Middle,18548.44,0.7761,0.0463,0.1777,0.9447,0.0553
749,Middle,18556.82,0.8432,0.0389,0.1179,0.944,0.056
750,Middle,18584.71,0.8007,0.0378,0.1615,0.9281,0.0719
751,Middle,18595.43,0.8124,0.0487,0.1389,0.9359,0.0641
752,Middle,18617.94,0.8586,0.0226,0.1189,0.9388,0.0612
753,Middle,18621.88,0.7844,0.0347,0.1809,0.9247,0.0753
754,Middle,18628.12,0.8126,0.0386,0.1489,0.9215,0.0785
755,Middle,18629.0,0.7978,0.0236,0.1786,0.9279,0.0721
756,Middle,18632.03,0.8396,0.0289,0.1314,0.9549,0.0451
757,Middle,18672.54,0.83,0.0423,0.1277,0.9341,0.0659
758,Middle,18677.45,0.8124,0.0226,0.165,0.962,0.038
759,Middle,18685.8,0.8151,0.0328,0.152,0.9347,0.0653
760,Middle,18700.63,0.8378,0.039,0.1231,0.9213,0.0787
761,Middle,18724.19,0.8485,0.0318,0.1197,0.9622,0.0378
762,Middle,18747.91,0.812,0.0332,0.1548,0.9531,0.0469
763,Middle,18755.22,0.8306,0.0397,0.1296,0.9643,0.0357
764,Middle,18783.0,0.8313,0.0353,0.1335,0.9433,0.0567
765,Middle,18783.1,0.852,0.0309,0.1171,0.9576,0.0424
766,Middle,18801.94,0.8388,0.0232,0.138,0.9471,0.0529
767,Middle,18817.67,0.8144,0.0362,0.1494,0.962,0.038
768,Middle,18833.35,0.8172,0.032,0.1508,0.9633,0.0367
769,Middle,18845.43,0.8043,0.0468,0.1489,0.9239,0.0761
770,Middle,18860.09,0.8143,0.0401,0.1456,0.965,0.035
771,Middle,18864.18,0.804,0.0391,0.1569,0.926,0.074
772,Middle,18904.03,0.7869,0.024,0.1891,0.9686,0.0314
773,Middle,18905.64,0.8334,0.0239,0.1428,0.9694,0.0306
774,Middle,18907.64,0.7887,0.0496,0.1617,0.9617,0.0383
775,Middle,18914.0,0.7647,0.0466,0.1887,0.9234,0.0766
776,Middle,18916.06,0.8274,0.0335,0.1391,0.9338,0.0662
777,Middle,18928.62,0.7797,0.0453,0.175,0.9512,0.0488
778,Middle,18940.94,0.8217,0.0334,0.1449,0.9274,0.0726
779,Middle,18962.97,0.7736,0.0409,0.1855,0.9662,0.0338
780,Middle,18991.01,0.8417,0.024,0.1343,0.9468,0.0532
781,Middle,19005.55,0.8213,0.0338,0.1448,0.9443,0.0557
782,Middle,19014.75,0.8451,0.022,0.1329,0.9272,0.0728
783,Middle,19030.41,0.8486,0.0427,0.1087,0.9645,0.0355
